,cluster,asignatura,id,titulacion
1288,110,FÍSICO QUÍMICA,316830,BIOQUÍMICA Y FARMACIA
1289,20,GESTIÓN PRODUCTIVA 1.1,317501,BIOQUÍMICA Y FARMACIA
1290,473,FISIOLOGÍA,317718,BIOQUÍMICA Y FARMACIA
1291,349,TOXICOLOGÍA,317941,BIOQUÍMICA Y FARMACIA
1292,37,TRABAJO DE FIN DE CARRERA 4.2,318315,BIOQUÍMICA Y FARMACIA
1293,47,MATEMÁTICAS PARA LAS CIENCIAS BIOLÓGICAS,318666,BIOQUÍMICA Y FARMACIA
1294,302,HISTOLOGÍA,318952,BIOQUÍMICA Y FARMACIA
1295,391,NUTRACÉUTICOS Y FITOFARMACÉUTICOS,319200,BIOQUÍMICA Y FARMACIA
1296,236,GP3 ENFERMERÍA COMUNITARIA II. PRESENTACIÓN PROYECTO DE FIN DE TITULACIÓN,319584,Enfermería
1297,269,ENFERMERÍA EN URGENCIA,319804,Enfermería
1298,301,BIOESTADÍSTICA Y BÚSQUEDA BIBLIOGRÁFICA,319813,Enfermería
1299,626,ENFERMERÍA MATERNO-INFANTIL II,320046,Enfermería
1300,342,PROCESOS MENTALES Y NEUROLÓGICOS,320055,Enfermería
1301,237,EXTERNADO- APROBACIÓN  PROYECTO FIN DE TITULACIÓN,320064,Enfermería
1302,80,LEGISLACIÓN Y GESTIÓN DE LOS SERVICIOS DE SALUD Y ENFERMERÍA ,320073,Enfermería
1303,273,ENFERMERÍA ONCOLÓGICA Y CUIDADOS PALIATIVOS ,320297,Enfermería
1304,271,ENFERMERÍA LABORAL,320533,Enfermería
1305,394,BIOÉTICA,320743,Enfermería
1306,270,ENFERMERÍA GERIÁTRICA,320893,Enfermería
1307,555,MICROBIOLOGÍA,320902,AGROPECUARIA
1308,230,EDAFOLOGÍA,320911,AGROPECUARIA
1309,306,ZOOLOGÍA ,320920,AGROPECUARIA
1310,54,BIOLOGÍA GENERAL,320929,AGROPECUARIA
1311,204,BOTÁNICA,320938,AGROPECUARIA
1312,450,ECOLOGÍA ,321189,AGROPECUARIA
1313,555,MICROBIOLOGÍA,321198,BIOLOGÍA
1314,251,GENÉTICA,321207,BIOLOGÍA
1315,474,FISIOLOGÍA VEGETAL,321216,BIOLOGÍA
1316,382,BIOLOGÍA EXPERIMENTAL Y DISEÑOS CIENTÍFICOS,321225,BIOLOGÍA
1317,296,GEOLOGÍA Y CLIMATOLOGÍA,321234,BIOLOGÍA
1318,472,FISIOLOGÍA ANIMAL,321429,BIOLOGÍA
1319,255,COMPUTACIÓN APLICADA A LA INGENIERÍA,321438,Ingeniería Industrial
1320,420,GEOMETRÍA PROYECTIVA,321447,INGENIERIA CIVIL
1321,355,ESTÁTICA ,321456,INGENIERIA CIVIL
1322,346,GÉNEROS PERIODÍSTICOS,321465,COMUNICACIÓN
1323,387,FOTOPERIODISMO,321474,COMUNICACIÓN
1324,489,HISTORIA DE LA COMUNICACIÓN,321483,COMUNICACIÓN
1325,501,TEORÍA DE LA IMAGEN,321492,COMUNICACIÓN
1326,335,SEGURIDAD Y SOBERANÍA ALIMENTARIA,321501,ALIMENTOS
1327,548,MICROBIOLOGÍA DE LOS ALIMENTOS I,321510,ALIMENTOS
