,cluster,asignatura,id,titulacion
1288,66,FÍSICO QUÍMICA,316830,BIOQUÍMICA Y FARMACIA
1289,19,GESTIÓN PRODUCTIVA 1.1,317501,BIOQUÍMICA Y FARMACIA
1290,209,FISIOLOGÍA,317718,BIOQUÍMICA Y FARMACIA
1291,164,TOXICOLOGÍA,317941,BIOQUÍMICA Y FARMACIA
1292,31,TRABAJO DE FIN DE CARRERA 4.2,318315,BIOQUÍMICA Y FARMACIA
1293,40,MATEMÁTICAS PARA LAS CIENCIAS BIOLÓGICAS,318666,BIOQUÍMICA Y FARMACIA
1294,135,HISTOLOGÍA,318952,BIOQUÍMICA Y FARMACIA
1295,189,NUTRACÉUTICOS Y FITOFARMACÉUTICOS,319200,BIOQUÍMICA Y FARMACIA
1296,106,GP3 ENFERMERÍA COMUNITARIA II. PRESENTACIÓN PROYECTO DE FIN DE TITULACIÓN,319584,Enfermería
1297,122,ENFERMERÍA EN URGENCIA,319804,Enfermería
1298,134,BIOESTADÍSTICA Y BÚSQUEDA BIBLIOGRÁFICA,319813,Enfermería
1299,269,ENFERMERÍA MATERNO-INFANTIL II,320046,Enfermería
1300,159,PROCESOS MENTALES Y NEUROLÓGICOS,320055,Enfermería
1301,106,EXTERNADO- APROBACIÓN  PROYECTO FIN DE TITULACIÓN,320064,Enfermería
1302,52,LEGISLACIÓN Y GESTIÓN DE LOS SERVICIOS DE SALUD Y ENFERMERÍA ,320073,Enfermería
1303,124,ENFERMERÍA ONCOLÓGICA Y CUIDADOS PALIATIVOS ,320297,Enfermería
1304,122,ENFERMERÍA LABORAL,320533,Enfermería
1305,189,BIOÉTICA,320743,Enfermería
1306,122,ENFERMERÍA GERIÁTRICA,320893,Enfermería
1307,252,MICROBIOLOGÍA,320902,AGROPECUARIA
1308,104,EDAFOLOGÍA,320911,AGROPECUARIA
1309,137,ZOOLOGÍA ,320920,AGROPECUARIA
1310,44,BIOLOGÍA GENERAL,320929,AGROPECUARIA
1311,97,BOTÁNICA,320938,AGROPECUARIA
1312,201,ECOLOGÍA ,321189,AGROPECUARIA
1313,252,MICROBIOLOGÍA,321198,BIOLOGÍA
1314,112,GENÉTICA,321207,BIOLOGÍA
1315,210,FISIOLOGÍA VEGETAL,321216,BIOLOGÍA
1316,188,BIOLOGÍA EXPERIMENTAL Y DISEÑOS CIENTÍFICOS,321225,BIOLOGÍA
1317,133,GEOLOGÍA Y CLIMATOLOGÍA,321234,BIOLOGÍA
1318,208,FISIOLOGÍA ANIMAL,321429,BIOLOGÍA
1319,115,COMPUTACIÓN APLICADA A LA INGENIERÍA,321438,Ingeniería Industrial
1320,189,GEOMETRÍA PROYECTIVA,321447,INGENIERIA CIVIL
1321,170,ESTÁTICA ,321456,INGENIERIA CIVIL
1322,162,GÉNEROS PERIODÍSTICOS,321465,COMUNICACIÓN
1323,189,FOTOPERIODISMO,321474,COMUNICACIÓN
1324,218,HISTORIA DE LA COMUNICACIÓN,321483,COMUNICACIÓN
1325,220,TEORÍA DE LA IMAGEN,321492,COMUNICACIÓN
1326,155,SEGURIDAD Y SOBERANÍA ALIMENTARIA,321501,ALIMENTOS
1327,246,MICROBIOLOGÍA DE LOS ALIMENTOS I,321510,ALIMENTOS
